2,6394.14
3,3844.37
4,2564.15
5,1769.88
6,681.862
7,318.521
8,113.725
9,89.1878
10,85.3618
11,63.0506
12,59.3941
13,50.4013
14,40.1518
15,48.9344
16,42.0481
17,41.8395
18,30.6352
19,34.1928
20,23.6539
21,25.5659
22,19.9504
23,16.3582
24,12.3417
25,7.5989
26,6.10667
27,5.68131
28,2.74361
29,2.22284
30,1.96249
