148.636
80.0301
209.77
148.593
78.1977
189.517
226.614
81.2862
86.8152
87.0815
305.32
189.517
151.512
328.676
132.655
186.98
175.11
216.533
87.0815
153.276
80.0301
52.6848
103.364
53.497
132.655
115.013
211.743
91.3471
103.364
53.497
115.013
127.257
134.728
62.4898
78.1977
216.533
185.047
263.358
211.07
148.636
91.3471
139.021
127.065
127.257
135.037
263.358
95.4163
153.276
81.2862
133.49
214.741
120.083
216.533
196.96
148.636
131.416
105.164
87.0815
91.5172
297.213
134.728
91.3471
53.497
171.073
189.517
143.672
139.497
99.6165
263.358
99.6165
201.636
114.543
82.4632
47.988
132.655
103.364
134.728
139.497
211.743
52.6848
193.371
297.213
189.517
89.4727
82.4632
87.0815
81.1587
186.98
134.539
143.672
59.8602
53.497
188.534
70.8049
139.497
183.539
151.512
232.567
193.371
79.8292
171.073
156.504
70.8049
87.5758
232.567
78.1117
80.0301
147.972
193.344
175.11
208.608
188.534
128.824
156.504
201.636
59.8602
305.32
78.1117
201.636
135.037
